STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
24,200000M-0155010,1,4,1,00257,0,03,031,62850,'DRY SENECA CREEK        ',,'CATTAIL ROAD      ','1.5 MI S OF JCT SR 28    ',99.99,2.446,,,,00000000,000000000,5,3,02,02,09,1975,2,0,2000,1920,5,7.9,0,30,0,0,0,0,1,5,0,0,0,A,1,5,3,02,0,00,1,0,9.7,17.7,19.2,0,0,9.8,10.1,99.99,N,0,N,99.9,0,6,6,6,5,N,2,44.1,2,32.4,6,5,N,5,6,7,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,5,6,0,0,3,0,,Y,3,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,96.5,0
24,200000M-0156010,1,4,1,00793,0,03,031,83837,'SLIGO CREEK             ',,'DENNIS AVENUE     ','0.7 MI E OF JCT SR 97    ',99.99,2.607,,,,00000000,000000000,3,3,02,02,19,1999,2,0,9300,1920,5,11,0,0,0,1,1,1,1,5,0,0,0,A,5,5,5,05,0,00,1,0,11.1,20.7,21.9,1.5,1.5,11.1,14.8,99.99,N,0,N,99.9,0,7,8,8,8,N,2,81,2,56.7,8,4,N,5,8,6,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,0,0,5,0,,Y,6,,,,N,4/16/2007,B,K*,,Q100,5176002,0,09,11,,,0,,96.7,0
24,200000M-0159010,1,4,1,00072,0,03,031,18475,'NORTHWEST BRANCH        ',,'NORWOOD ROAD      ','2.3 MI S OF JCT SR 108   ',99.99,2.285,,,,00000000,000000000,10,3,02,02,09,2002,5,0,15140,1920,9,20.1,2,26,1,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,25.3,26.8,1.8,3,40.3,47.2,99.99,N,0,N,99.9,0,8,8,7,8,N,2,99.9,2,53.1,7,9,N,5,9,8,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,0,1,3,0,,Y,6,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,92.9,0
24,200000M-0162010,1,4,1,00621,0,03,031,72450,'SLIGO CREEK             ',,'WAYNE AVENUE      ','INTER MANCHESTER AVE     ',99.99,1.593,,,,00000000,000000000,5,3,02,02,17,1960,4,0,17600,1919,9,14.3,0,31,0,1,0,1,1,5,0,0,0,A,5,5,5,05,0,00,2,0,14.3,11,22.9,2.4,1.5,14.3,18.9,99.99,N,0,N,99.9,0,8,8,7,7,N,2,81,2,49.5,7,2,N,5,7,6,,,,105,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,2004,N,2,0,0,5,0,,Y,7,,2025,,N,4/16/2007,B,K*,,Q100,5182002,0,11,11,,,0,,75.7,2
24,200000M-0165030,1,4,1,00533,0,03,031,16625,'COQUELIN RUN            ',,'JONES MILL ROAD   ','0.5 MI N OF JCT SR 410   ',99.99,1.207,,,,00000000,000000000,3,3,02,02,19,1949,2,0,22700,1920,4,11,,38,0,1,1,0,0,5,0,0,0,A,1,5,3,19,0,00,2,0,8.5,,12.2,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,4,5,2,99.9,2,99.9,5,N,N,5,6,5,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,83.3,0
24,200000M-0169030,1,4,1,00164,0,03,031,63300,'SNAKEDEN BRANCH         ',,'TUCKERMAN LANE    ','.5 MI W OF SEVEN LOCKS RD',99.99,3.492,,,,00000000,000000000,2,3,02,02,19,1966,4,0,17300,1919,5,14.6,,0,0,N,N,0,0,5,0,0,0,A,5,5,3,19,0,00,2,0,14.6,,8.5,1.5,1.5,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,84.6,2,64.8,6,N,N,5,7,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,82,0
24,200000M-0170010,1,4,1,03708,0,03,031,63300,'WATTS BRANCH            ',,'AMBLESIDE DRIVE   ','0.6 MI N. OF GLEN ROAD   ',99.99,0.531,,,,00000000,000000000,3,3,02,02,19,1970,2,0,2000,1919,2,7.9,0,0,0,1,0,0,1,5,0,0,0,P,5,5,3,02,0,00,1,0,7.9,28,36,1.5,0.8,7.9,10.7,99.99,N,0,N,99.9,0,7,7,7,7,N,2,45,2,19.8,5,4,N,5,6,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,8,8,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,69.8,0
24,200000M-0171030,1,4,1,03727,0,03,031,53325,'CABIN BRANCH            ',,'MONT. VILLAGE AVE ','2.2 MI N OF JCT SR MD 355',99.99,3.057,,,,00000000,000000000,3,3,02,02,19,1972,4,0,20000,1920,4,14.6,2,6,0,0,0,0,0,5,0,0,0,A,5,5,3,19,0,00,6,0,7.3,,38.1,1.5,1.5,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,99.9,2,99.9,6,N,N,5,5,8,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,77.5,0
24,200000M-0172030,1,4,1,03727,0,03,031,53325,'NORTH CREEK             ',,'MONT. VILLAGE AVE ','2.8 MI N OF JCT SR 355   ',99.99,4.73,,,,00000000,000000000,3,3,02,02,19,1972,4,0,12000,1920,4,14.6,,6,0,0,0,0,0,5,0,0,0,A,5,5,3,19,0,00,2,0,15.2,,7.9,1.5,3,0,0,99.99,N,0,N,99.9,0,N,N,N,6,5,2,99.9,2,99.9,5,N,N,5,8,7,,,,405,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,3,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,68.6,0
24,200000M-0180020,1,4,1,00167,0,03,031,7125,'BOOZE CREEK             ',,'GREENTREE ROAD    ','0.5 MI  E OF JCT SR 191  ',99.99,1.754,,,,00000000,000000000,5,3,02,02,19,1949,2,0,9600,1920,4,11,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,2,0,10.9,,7.6,0.3,0.3,11,11.6,99.99,N,0,N,99.9,0,N,N,N,8,5,2,78.3,2,54.9,5,4,N,5,7,6,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,6,0,0,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,81.3,0
24,200000M-0181020,1,4,1,00254,0,03,031,62850,'BROAD RUN               ',,'EDWARDS FERRY ROAD','1 MI N OF WESTERLY ROAD  ',99.99,2.623,,,,00000000,000000000,8,3,02,02,09,1982,2,0,200,1919,5,7.3,0,0,0,0,0,1,0,5,0,0,0,P,1,5,1,19,0,00,2,0,7.3,,7,0,0,7.3,7.9,99.99,N,0,N,99.9,0,N,N,N,6,6,2,50.4,2,31.5,6,5,N,5,6,6,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,92.1,0
24,200000M-0186010,1,4,1,00281,0,03,031,62850,'BROAD RUN               ',,'WHITES FERRY ROAD ','3 MI W. OF JCT SR 109    ',99.99,6.565,,,,00000000,000000000,11,3,02,02,08,1931,2,0,5200,1920,0,6.1,0,32,0,0,0,0,1,5,0,0,0,P,1,5,1,01,0,00,2,0,8.2,4.9,12.2,0,0,8.2,9.3,99.99,N,0,N,99.9,0,6,6,6,6,N,2,61.2,2,37.8,6,2,N,5,7,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,0,0,3,0,,Y,U,,,,N,4/16/2007,B,A ,,,,,,,,,2,,75.6,2
24,200000M-0188010,1,4,1,00281,0,03,031,62850,'BROAD RUN TRIBUTARY     ',,'WHITES FERRY ROAD ','2 MI W OF JCT SR 109     ',99.99,7.965,,,,00000000,000000000,11,3,02,02,08,1998,2,0,3700,1919,9,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,01,0,00,1,0,9.2,14,14.9,0,0,9.2,10.2,99.99,N,0,N,99.9,0,8,9,8,8,N,2,99.9,2,41.4,8,4,N,5,3,8,,,,105,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,8,1,5,0,,Y,5,4800,2015,,N,4/16/2007,B,K*,,1170,0001385,0,11,11,,,0,,76.5,2
24,200000M-0191013,1,4,1,00212,0,03,031,67675,'CSXT RAILROAD           ',,'SHADY GROVE RD    ','0.5 MI E OF JCT SR 355   ',99.99,4.811,,,,00000000,000000000,5,3,02,02,19,1976,3,0,17000,1920,5,12.2,0,14,0,1,0,0,0,5,N,0,0,A,5,2,3,02,0,00,3,0,12.1,27.1,55.5,1.5,0,12.2,14.5,99.99,R,7.49,R,6.1,0,6,6,6,N,N,2,87.3,2,55.8,6,4,8,5,N,7,,,,405,24,N  ,N  ,N  ,,,,,,,,,,,0,R,1,,0,,0,1,1,0,1,5,0,,Y,N,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,76,0
24,200000M-0191014,1,4,1,00212,0,03,031,67675,'CSXT RAILROAD           ',,'SHADY GROVE ROAD  ','0.5 MI E OF JCT SR 355   ',99.99,4.811,,,,00000000,000000000,5,3,02,02,19,1976,3,0,17000,1920,5,12.2,0,14,0,1,0,0,0,5,N,0,0,A,5,2,3,02,0,00,3,0,12.1,27.1,55.5,1.5,0,12.2,14.5,99.99,R,7.44,R,6.1,0,6,6,7,N,N,2,87.3,2,55.8,6,4,8,5,N,7,,,,405,24,N  ,N  ,N  ,,,,,,,,,,,0,L,1,,0,,0,1,1,0,1,5,0,,Y,N,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,76,0
24,200000M-0193020,1,4,1,00212,0,03,031,65312,'MILL CREEK              ',,'SHADY GROVE ROAD  ','1.1 MI S OF JCT SR 115   ',99.99,6.227,,,,00000000,000000000,3,3,02,02,19,1975,6,0,56950,1919,5,30.5,,0,0,N,N,0,0,5,0,0,0,A,1,5,1,19,0,00,2,0,10.6,,7.6,0.2,0.2,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,2,49.5,2,30.6,7,N,N,5,7,8,,,,406,12,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,73.4,0
24,200000M-0194010,1,4,1,00793,0,03,031,43500,'SLIGO CREEK  TRIB       ',,'DENNIS AVENUE     ','0.32 MI E OF JCT SR 97   ',99.99,2.607,,,,00000000,000000000,5,3,02,02,19,1961,2,0,12700,1920,5,11,0,0,0,0,0,0,0,5,0,0,0,P,5,5,5,05,0,00,1,0,10.9,9.1,10.4,1.7,1.7,11,14.4,99.99,N,0,N,99.9,0,N,6,5,7,N,2,99.9,2,33.3,5,4,N,5,7,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,2,6,0,0,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,80.5,0
24,200000M-0201010,1,4,1,04560,0,03,031,67675,'ROCK CREEK              ',,'BALTIMORE ROAD    ','0.5 MI S OF JCT SR 28    ',99.99,0.338,,,,00000000,000000000,3,3,02,02,19,1911,2,0,12000,1919,0,6.7,0,0,0,0,0,1,0,5,0,0,0,A,1,5,1,11,0,00,1,0,6.6,18,18,0,0,6.6,7.3,99.99,N,0,N,99.9,0,N,6,6,6,N,2,32.4,2,32.4,6,2,N,5,7,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,0,0,3,0,,Y,U,,,,N,4/16/2007,B,A ,,,,,,,,,2,,76.8,2
24,200000M-0203010,1,4,1,01936,0,03,031,67675,'CSXT RR & WMATA METRO   ',,'REDLAND ROAD      ','0.2 MI E OF MD RTE 355   ',99.99,3.797,,,,00000000,000000000,3,3,02,02,19,1980,4,0,18000,1920,5,15.2,0,0,0,1,0,1,0,5,N,0,0,A,5,2,4,02,0,00,2,0,15.2,34.7,71,2.1,2.1,15.2,20.1,99.99,R,6.5,R,2.7,0,7,7,7,N,N,2,72,2,42.3,7,3,4,5,N,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,8,1,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,2,,74.6,2
24,200000M-0204020,1,4,0,00000,0,03,031,18475,'NORTHWEST BRANCH        ',,'RANDOLPH ROAD     ','0.1 MI  E OF KEMP MILL RD',99.99,0,,,,00000000,000000000,11,3,02,02,19,1976,6,0,52000,1920,0,23.2,,0,0,N,N,1,1,5,0,0,0,B,5,5,1,19,0,00,4,0,11.6,,22.9,2.4,2.4,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,2,99.9,2,33.3,7,N,N,5,7,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,10,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,70,0
24,200000M-0205010,1,4,1,04991,0,03,031,67675,'METRO ACCESS ROAD       ',,'CRABBS BRANCH WAY ','.7 MI S OF SHADY GROVE RD',99.99,1.046,,,,00000000,000000000,5,3,02,02,19,1983,4,6,35800,1919,5,15.2,0,0,0,1,0,1,1,5,N,0,0,A,5,1,4,02,0,00,2,0,15.2,34.4,61.6,2.7,2.7,15.2,21.3,99.99,H,4.87,H,3,1.8,7,6,7,N,N,2,99.9,2,54,6,3,6,5,N,5,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,9,1,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,2,,69,2
24,200000M-0207020,1,4,1,04991,0,03,031,67675,'CRABBS CREEK            ',,'CRABBS BRANCH WAY ','0.1 MI W OF REDLAND RD   ',99.99,1.319,,,,00000000,000000000,5,3,02,02,19,1982,4,0,36000,1919,5,15.2,,0,0,0,N,1,1,5,0,0,0,A,5,5,1,19,0,00,3,0,15.2,3,9.8,0,2.1,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,81,2,51.3,6,N,N,5,6,7,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,74.8,0
24,200000M-0208010,1,4,0,00000,0,03,031,63300,'WATTS BRANCH            ',,'LAKE POTOMAC DRIVE','0.1 MI N OF JCT SR 190   ',99.99,0,,,,00000000,000000000,2,3,02,02,19,1985,2,0,100,1919,5,7.9,0,0,0,1,1,1,1,5,0,0,0,A,5,5,4,02,0,00,3,0,7.9,21.3,56.1,1.5,1.5,7.9,11.6,99.99,N,0,N,99.9,0,6,6,7,6,N,2,57.6,2,36,6,6,N,5,7,6,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,0,1,3,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,100,0
24,200000M-0211010,1,4,1,00000,0,03,031,67675,'RAMP TO I-270           ',,'MONTROSE ROAD     ','0.1 MI W OF I-270        ',99.99,0,,,,00000000,000000000,3,3,02,02,19,1990,8,2,30000,1920,5,35.1,3,0,0,1,0,1,0,5,N,0,0,A,5,1,3,02,0,00,1,0,11.2,16.8,18,1.9,1.9,31.4,40.1,99.99,H,4.24,H,1.5,1.5,7,7,7,N,N,2,63.9,2,36,7,5,3,5,N,8,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,0,1,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,2,,84.2,2
24,200000M-0219030,1,4,1,00000,0,03,031,65312,'MILL CREEK              ',,'MIDCOUNTY HIGHWAY ','.5 MI W OF SHADY GROVE RD',99.99,0,,,,00000000,000000000,6,3,02,02,19,1984,7,0,27660,1920,5,31.7,,55,,N,N,1,0,5,0,0,0,A,1,5,3,19,0,00,3,0,30.1,,19.5,0.2,0.2,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,2,39.6,2,39.6,7,N,N,5,7,8,,,,405,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1990,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,75.6,0
24,200000M-0222010,1,4,1,00000,0,03,031,31175,'CABIN BRANCH            ',,'WATKINS MILL ROAD ','.4 MI S OF APPLE RIDGE RD',99.99,0,,,,00000000,000000000,3,3,02,02,19,1990,3,0,10860,1919,5,15.2,0,15,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,1,0,15.2,33.5,35.1,3,2.4,15.2,21.3,99.99,N,0,N,99.9,0,7,8,7,7,N,2,80.1,2,37.8,7,6,N,5,7,8,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,0,0,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,98.5,0
24,200000M-0223010,1,4,0,00000,0,03,031,53325,'GREAT SENECA CREEK      ',,'WATKINS MILL ROAD ','.6 MI SE OF BLUNT ROAD   ',99.99,0,,,,00000000,000000000,3,3,02,02,19,1990,2,0,11110,1919,5,15.2,0,0,0,1,1,1,1,5,0,0,0,A,5,5,4,02,0,00,2,0,15.2,41.1,83.8,3,2.4,15.2,21.3,99.99,N,0,N,99.9,0,7,7,7,6,N,2,83.7,2,46.8,7,9,N,5,8,6,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,0,0,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,98.4,0
24,200000M-0224010,1,4,1,00000,0,03,031,31175,'TRIB TO GREAT SENECA CK ',,'GAME PRESERVE ROAD','0.5 MI N OF JCT SR 355   ',99.99,0,,,,00000000,000000000,199,3,02,02,19,1990,2,0,1650,1920,5,7.9,0,0,0,N,N,1,1,5,0,0,0,A,5,5,9,11,0,00,1,0,7.9,8.5,8.5,0,2.4,7.9,15.2,99.99,N,0,N,99.9,0,N,6,6,6,N,2,48.6,2,36.9,6,4,N,5,6,6,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,9,6,0,0,5,0,,Y,3,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,66.8,0
24,200000M-0225020,1,3,1,00192,0,03,031,72450,'SLIGO CREEK             ',,'FOREST GLEN ROAD  ','.6 MI W OF JCT SR 97     ',99.99,5.438,,,,00000000,000000000,5,3,02,02,19,1974,2,0,9710,1919,5,13.4,0,0,0,0,0,1,1,5,0,0,0,A,1,5,1,19,0,00,2,0,13.4,,9.4,0,0,13.4,14,99.99,N,0,N,99.9,0,N,N,N,6,6,2,61.2,2,33.3,6,6,N,5,6,6,,,,505,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,96.7,0
24,200000M-0228020,1,4,1,00000,0,03,031,31175,'TRIB TO SHADY BRANCH    ',,'SAM EIG HIGHWAY   ','1 MI E OF MUDDY BRANCH RD',99.99,0,,,,00000000,000000000,3,3,02,02,19,1991,4,0,22120,1919,5,25.3,,11,0,N,N,1,1,5,0,0,0,A,5,5,1,19,0,00,2,0,99.9,,7.6,0,1.5,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,2,99.9,2,99.9,7,N,N,5,7,8,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,81.2,0
24,200000M-0229010,1,4,0,00000,0,03,031,0,'BRIGHTON DAM & TRIA RESV',,'BRIGHTON DAM ROAD ','1 MI E OF MD RTE 650     ',99.99,0,,,,00000000,000000000,16,3,02,02,19,1944,2,0,4500,1919,9,8.5,0,0,0,1,1,0,1,5,0,0,0,A,5,5,5,01,0,00,15,0,8.5,12.2,183.5,1.5,0.2,8.5,11.1,99.99,N,0,N,99.9,0,7,7,7,N,N,2,83.7,2,50.4,7,4,N,5,N,7,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1999,2,1,0,1,4,0,,Y,8,6410,2015,,N,4/16/2007,B,K*,,Q100,1108002,0,09,09,,,0,,78.8,0
24,200000M-0231030,1,4,1,00000,0,03,031,32025,'LITTLE SENECA CREEK TRIB',,'KINSTER DRIVE     ','0.1 MI N OF CRYSTAL ROCK ',99.99,0,,,,00000000,000000000,2,3,02,02,19,1994,4,0,100,1919,5,17.7,,12,0,N,N,1,1,5,0,0,0,A,5,5,3,19,0,00,3,0,7.6,,12.2,2.4,1.2,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,2,57.6,2,42.3,7,N,N,5,7,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,100,0
24,200000M-0232030,1,4,1,00000,0,03,031,32025,'LITTLE SENECA CREEK     ',,'RANWORTH DRIVE    ','0.5 MI N OF MD RTE 117   ',99.99,0,,,,00000000,000000000,199,3,02,02,19,1994,2,0,100,1919,5,11,0,5,0,N,N,1,0,5,0,0,0,A,5,5,3,19,0,00,2,0,10.9,3.4,7.9,1.2,1.2,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,2,44.1,2,32.4,7,N,N,5,7,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,3,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,94.1,0
24,200000M-0237030,1,4,1,00000,0,03,031,63300,'BUCK BRANCH TRIBUTARY   ',,'DEMOCRACY BLVD    ','1.5 MI E OF JCT SR MD 189',99.99,0,,,,00000000,000000000,6,3,02,02,19,1989,2,0,13000,1920,5,9.8,,43,,N,N,1,0,5,0,0,0,A,1,5,3,19,0,00,2,0,9.7,,9.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,5,2,99.9,2,99.9,5,N,N,5,7,8,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,84.8,0
24,200000M-0238010,1,4,1,00000,0,03,031,65312,'TRIBUTARY TO ROCK CREEK ',,'AIRPARK ROAD      ','0.6 MI NEOF JCT SR MD 115',99.99,0,,,,00000000,000000000,6,3,02,02,09,1994,4,0,30000,1920,5,15.5,,15,0,0,0,0,0,5,0,0,0,A,5,5,3,11,0,00,1,0,15.5,9.8,9.8,0,2.4,0,0,99.99,N,0,N,0,0,6,7,7,7,N,2,99.9,2,99.9,7,N,N,5,8,6,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,6,0,0,,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,71.8,0
24,200000M-0240020,1,4,1,00000,0,03,031,63300,'BUCK BRANCH             ',,'DEMOCRACY BLVD    ','2 MI E OF JCT SR MD 189  ',99.99,0,,,,00000000,000000000,6,3,02,02,19,1988,2,0,13000,1920,5,9.8,,45,0,N,N,1,1,5,0,0,0,A,1,5,1,19,0,00,3,0,9.7,,14.3,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,6,2,99.9,2,68.4,6,N,N,5,8,7,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,96.3,0
